Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 10,Product Image 2,Product Image 3,Product Image 4,Product Image 5,Product Image 6,Product Image 7,Product Image 8,Product Image 9,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price Europe [EUR],Variant Price Russia [EUR],Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01JV4CCCCSHHRM5C797N98H2AH,sweatshirt,Medusa Sweatshirt,published,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF8CDVZWVSPGAD2T372,L,SWEATSHIRT-L,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,L,,,,10,,,15,prod_01JV4CCCCSHHRM5C797N98H2AH,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSHHRM5C797N98H2AH,sweatshirt,Medusa Sweatshirt,published,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9FWDJ7X4J3QPRY6QW,XL,SWEATSHIRT-XL,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,XL,,,,10,,,15,prod_01JV4CCCCSHHRM5C797N98H2AH,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSS17ZYJFVSRNEA1WA,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9WTWQTGPQ16C8ZZY7,S,SWEATPANTS-S,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,S,,,,10,,,15,prod_01JV4CCCCSS17ZYJFVSRNEA1WA,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSS17ZYJFVSRNEA1WA,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9EEFR95F9JV791SXZ,M,SWEATPANTS-M,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,M,,,,10,,,15,prod_01JV4CCCCSS17ZYJFVSRNEA1WA,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSS17ZYJFVSRNEA1WA,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9CX7T9EEWP2T5NKVA,L,SWEATPANTS-L,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,L,,,,10,,,15,prod_01JV4CCCCSS17ZYJFVSRNEA1WA,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSS17ZYJFVSRNEA1WA,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9EGSE6DBVVBV0EGYB,XL,SWEATPANTS-XL,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,XL,,,,10,,,15,prod_01JV4CCCCSS17ZYJFVSRNEA1WA,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9JFWD0XXF2FJJM51G,S,SHORTS-S,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,S,,,,10,,,15,prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9QXGVNF45F39EZCE1,M,SHORTS-M,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,M,,,,10,,,15,prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCF9D84HG4NQ4V7YY35G,L,SHORTS-L,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,L,,,,10,,,15,prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,2025-05-13T08:32:34.283Z,0,,
prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-05-13T08:32:34.210Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-13T08:32:34.210Z,400,,variant_01JV4CCCFAH3ERBMQH0YM96JCA,XL,SHORTS-XL,,,,,true,false,,2025-05-13T08:32:34.283Z,,,,,,Size,XL,,,,10,,,15,prod_01JV4CCCCSV2Y9WEVY83R1M1ZM,2025-05-13T08:32:34.283Z,0,,
prod_01JVA66S4XRJSDQ5TSQJDQ9C19,kurtka,C@B:0,published,?8A0=85,5 >1O70B5;L=>,,http://localhost:9000/static/1747320005775-ch5m9c160da8iu02mslg.webp,,,2025-05-15T14:40:05.790Z,,true,,,http://localhost:9000/static/1747320005775-ch5m9c160da8iu02mslg.webp,,,,,,,,,,false,,,,,sc_01JV4C27KQEXD572KFX235XHYP,2025-05-15T14:40:05.790Z,,,variant_01JVA66S6XSA3YRV1H2AN0Z4TF,Default variant,,,,,,false,true,,2025-05-15T14:40:05.854Z,,,,,,Default option,Default option value,,,,10,10,20,10,prod_01JVA66S4XRJSDQ5TSQJDQ9C19,2025-05-15T14:40:05.854Z,0,,
